,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10
30,1.0345203368794205,-0.4342986346501769,-0.1474244730328931,0.2750865817740393,0.028727046518280546,-0.16123402463534722,0.3699175732768201,0.5360411709953282,-0.24725261461136822,-0.20527165079656565
31,0.9076836877323518,-0.36931306011250004,-0.10685306603828476,-0.05777517417740372,-0.20051183638719344,-0.10744785643624295,-0.2602969613974482,-0.10161410898947011,-0.16871230685115615,-0.16214696159195444
32,-0.962578987313337,0.3927644273004272,0.09293490458948997,0.7428443084889221,-0.25380226309195586,0.24193439547590304,-0.062365297198689156,-0.1729754689437767,0.09722282499909138,-0.18559756943270975
33,0.26325863429184987,0.0906160657081373,1.1114052758971646,-0.29805269262026796,-0.20163570933807579,0.26445783776403425,0.4022505165350314,-0.3059025473399875,0.2578298919559333,-0.33632673586309425
34,0.8931709066566825,0.622534293878379,-0.40044557110616136,-0.1651014286271959,0.02718230354947725,-0.08514450965273362,0.5838798192626768,-0.7588627021484304,0.4535531903275337,0.41590680909644273
35,0.007738543587838745,0.9115733123834497,0.6505305410939228,-0.27900357218678307,-0.037076530901240114,0.19020988977162867,0.4687065427055233,-0.3523833114553386,0.21851790682962116,-0.4215060420241341
36,-0.5926572930826499,-0.7639037667372421,-0.19866041517043323,0.22483650000915714,-0.5506474017577552,0.3280603636510232,-0.026138063896809085,-0.014987599442477314,0.13362014729206012,0.03527489542256717
37,-0.3529782601185924,0.3560774769893525,-0.17132488711725088,1.1777884699831442,-0.1300728943427272,0.15804661520570218,-0.11711433543435167,-0.5879169996572019,-0.31456183164622603,-0.15486145007886917
38,0.23361724095697625,-0.7363708288611026,-0.2150199418827791,0.15350190291033944,0.03712078387213281,-0.3842101276668083,-0.10521021438961924,-0.4001769716692656,-0.41719273970334547,0.05364024570442087
39,0.9076836877323518,-0.36931306011250004,-0.10685306603828476,-0.05777517417740372,-0.20051183638719344,-0.10744785643624295,-0.2602969613974482,-0.10161410898947011,-0.16871230685115615,-0.16214696159195444
40,0.12214014711451472,0.5758623650210928,-0.10193951346924268,-0.7779622602330634,-0.16936249113020374,0.20208790995434314,0.5713898021778953,-0.24087620606939023,0.2156032439962776,-0.28581288332989696
41,-0.7605021132464178,0.6712336014660568,0.5223214860853649,0.09467907570660751,0.03195458342027316,-0.19246522635546096,-0.13621584660188174,0.07365096759698488,-0.6028596880252022,0.48550213700753775
42,0.183681357010931,0.0030848375609317134,0.9098767802316214,0.006239352374654398,-0.19195524490745858,-0.035438096348756415,-0.30823118263415755,0.20182031633800668,0.2459870126275049,-0.32857623964003213
43,0.10754321433655258,0.7901116509995079,0.07954680303223712,-0.919848734422338,-0.3476444614986337,0.39607099917060934,0.5218623650318502,-0.024001928015265565,-0.3454510386779277,0.3976575921823372
44,-0.2964062089568496,-0.6121526504028222,0.2507683454895051,-0.5857343035788051,-0.0962890493077131,-0.0004264132838166416,0.6600205230152326,-0.49295830463383483,0.006434796270400477,0.015153630127518063
45,0.6645986426487335,0.7223695593874928,0.1441708467270304,0.7930943902538043,0.32557218518407965,-0.2473599928104673,0.33369033997493996,0.3780533014940287,-0.2836499369043369,-0.4261441156518426
46,0.8135936293757634,0.5350030657311734,-0.6019740667717045,0.13919061636772653,0.03686276798009438,-0.3850404437655243,-0.12660187990651242,-0.2511398384704361,0.44171031099910524,0.4236573053195049
47,-0.4108078124835257,-0.2764417030404653,1.0032384000526704,-0.08677561553252482,0.035996910921250444,-0.012304433466531142,0.5573372635428604,-0.604465410019783,0.009349459103744033,-0.120539528566719
48,-0.006858389190123393,1.1258225983618648,0.8320168575954027,-0.4208900463760578,-0.2153585012696701,0.38419297898789495,0.41917910555947846,-0.1355090334012139,-0.34253637584458413,0.26196443348810017
49,-0.49038508976444456,-0.36397293118767077,0.8017099043871272,0.21751642946239752,0.04567737535186756,-0.31220036757932174,-0.1531444356263286,-0.09674254634178882,-0.002493420224684526,-0.11278903234365678
50,0.9872609650132704,-0.28178183196529444,0.09467542962725842,-0.36206721917232615,-0.21019230081781054,0.19244807767654767,0.45018473777174095,-0.6093369726674644,-0.15686942752272762,-0.1698974578150166
51,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
52,0.183681357010931,0.0030848375609317134,0.9098767802316214,0.006239352374654398,-0.19195524490745858,-0.035438096348756415,-0.30823118263415755,0.20182031633800668,0.2459870126275049,-0.32857623964003213
53,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
54,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
55,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
56,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
57,-0.6207394900983663,0.30040438023745153,0.2552573137131662,0.49616039635246784,1.2001197260994634,0.14631287528951548,0.3233668361230172,0.5285607907226307,-0.05280092332875397,-0.15507364935992898
58,-0.747576139245435,0.36538995477512837,0.29582872070777455,0.1632986404010249,0.9708808431939895,0.20009904348861976,-0.30684769855125094,-0.10909448926216744,0.02573938443145807,-0.11194896015531773
59,0.23361724095697625,-0.7363708288611026,-0.2150199418827791,0.15350190291033944,0.03712078387213281,-0.3842101276668083,-0.10521021438961924,-0.4001769716692656,-0.41719273970334547,0.05364024570442087
60,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
61,-0.6315035769417795,0.12127336812528464,-0.4116348849792802,-0.2623931381503979,0.0779505935597397,-0.374570295389013,0.015994850016535143,-0.03171620507119151,-0.044720068184340295,-0.062275179810459616
62,0.13290423395792805,0.7549933771332594,0.564952685223204,-0.0194087257301975,0.9528066414095201,0.7229710806328714,0.8787617882843773,0.31940078972443203,0.20752238885186391,-0.3786113528793665
63,0.36139234626358424,-0.12243995638831795,0.49541508895936864,-1.0121647643506804,0.24844064946981703,1.0568663062233623,0.23524704976594432,0.0566076572950578,-0.2385942637691608,0.5688562766927561
64,-0.6315035769417795,0.12127336812528464,-0.4116348849792802,-0.2623931381503979,0.0779505935597397,-0.374570295389013,0.015994850016535143,-0.03171620507119151,-0.044720068184340295,-0.062275179810459616
65,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
66,-0.6315035769417795,0.12127336812528464,-0.4116348849792802,-0.2623931381503979,0.0779505935597397,-0.374570295389013,0.015994850016535143,-0.03171620507119151,-0.044720068184340295,-0.062275179810459616
67,0.26158767551487033,-0.0009782950043760387,1.066398827021054,-0.37131960211512527,0.5590085800672105,0.8510051968243814,0.18209122743961725,-0.27177372614501516,0.3253746817383882,-0.2503073575137154
68,-0.962578987313337,0.3927644273004272,0.09293490458948997,0.7428443084889221,-0.25380226309195586,0.24193439547590304,-0.062365297198689156,-0.1729754689437767,0.09722282499909138,-0.18559756943270975
69,0.20399290218101876,0.5716900160422481,-0.33771427506496365,-0.2957535451264956,-0.08686660076913437,-0.3011526634953233,-0.07185284167084992,0.1638016922429891,0.8534949676444225,0.3929211859656642
70,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
71,-0.6315035769417795,0.12127336812528464,-0.4116348849792802,-0.2623931381503979,0.0779505935597397,-0.374570295389013,0.015994850016535143,-0.03171620507119151,-0.044720068184340295,-0.062275179810459616
72,-0.6315035769417795,0.12127336812528464,-0.4116348849792802,-0.2623931381503979,0.0779505935597397,-0.374570295389013,0.015994850016535143,-0.03171620507119151,-0.044720068184340295,-0.062275179810459616
73,-0.6315035769417795,0.12127336812528464,-0.4116348849792802,-0.2623931381503979,0.0779505935597397,-0.374570295389013,0.015994850016535143,-0.03171620507119151,-0.044720068184340295,-0.062275179810459616
74,-0.49038508976444456,-0.36397293118767077,0.8017099043871272,0.21751642946239752,0.04567737535186756,-0.31220036757932174,-0.1531444356263286,-0.09674254634178882,-0.002493420224684526,-0.11278903234365678
75,-0.006858389190123393,1.1258225983618648,0.8320168575954027,-0.4208900463760578,-0.2153585012696701,0.38419297898789495,0.41917910555947846,-0.1355090334012139,-0.34253637584458413,0.26196443348810017
76,0.2980829605376071,-0.3326261098014253,0.15740672566845618,-0.4927193356716258,-0.3242412051364221,-0.023560076166041992,-0.2055479231617857,0.313327421723955,0.24307234979416134,-0.19288308094579495
77,-0.009467804126642172,0.35531179063889,0.03600397088253591,1.0043714673415476,0.5632048054434059,-0.5241222640410327,0.4887770869827692,0.07949043881423346,-0.5321303697565263,-0.2103569083554673
78,0.6010713792276421,0.9975412873382771,0.5227506170125512,-0.05921279437669334,0.6690151568848446,0.8868525577780413,0.14427077822840184,-0.5163217429196668,-0.686776242707447,0.3787199311913198
79,-0.49038508976444456,-0.36397293118767077,0.8017099043871272,0.21751642946239752,0.04567737535186756,-0.31220036757932174,-0.1531444356263286,-0.09674254634178882,-0.002493420224684526,-0.11278903234365678
80,-0.6315035769417795,0.12127336812528464,-0.4116348849792802,-0.2623931381503979,0.0779505935597397,-0.374570295389013,0.015994850016535143,-0.03171620507119151,-0.044720068184340295,-0.062275179810459616
81,1.1959503692268434,-0.3509397554818159,-0.18167073896307098,0.45300325188568463,0.1015424724487327,-0.36457866397222305,0.43715662859726395,0.432996205629713,0.4024819883652057,0.4657119222759337
82,1.1959503692268434,-0.3509397554818159,-0.18167073896307098,0.45300325188568463,0.1015424724487327,-0.36457866397222305,0.43715662859726395,0.432996205629713,0.4024819883652057,0.4657119222759337
83,-0.962578987313337,0.3927644273004272,0.09293490458948997,0.7428443084889221,-0.25380226309195586,0.24193439547590304,-0.062365297198689156,-0.1729754689437767,0.09722282499909138,-0.18559756943270975
84,0.04256286983359587,0.48833113687388713,-0.3034680091347858,-0.473670215238141,-0.1596820266995866,-0.09780802415844757,-0.13909189699129385,0.26684665760860404,0.20376036466784905,-0.27806238710683484
85,0.9872609650132704,-0.28178183196529444,0.09467542962725842,-0.36206721917232615,-0.21019230081781054,0.19244807767654767,0.45018473777174095,-0.6093369726674644,-0.15686942752272762,-0.1698974578150166
86,0.04256286983359587,0.48833113687388713,-0.3034680091347858,-0.473670215238141,-0.1596820266995866,-0.09780802415844757,-0.13909189699129385,0.26684665760860404,0.20376036466784905,-0.27806238710683484
87,0.6521635970283406,0.45164418656281247,-0.5677278008415266,-0.038726053743918895,-0.03595265795035784,-0.18169580442864855,-0.19384093522695636,-0.14809487310482117,-0.20802429197746833,-0.24732626775299424
88,0.11921563743030007,-0.40065988149874543,0.5374501126803862,0.6524605909566195,0.16940674410109632,-0.3960881478495228,-0.2078934738619911,-0.511684077055214,-0.4142780768700019,-0.08205291298981618
89,-0.747576139245435,0.36538995477512837,0.29582872070777455,0.1632986404010249,0.9708808431939895,0.20009904348861976,-0.30684769855125094,-0.10909448926216744,0.02573938443145807,-0.11194896015531773
90,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
91,-0.08643566647104226,1.0382913702146592,0.6304883619298594,-0.11659800138113549,-0.20567803683905297,0.08429704487510427,-0.2913025936097107,0.37221383027678034,-0.35437925517301255,0.2697149297111623
92,0.2964120017606275,-0.4242204705139387,0.11240027679234564,-0.5659862451664831,0.4364030842688642,0.5629872828943052,-0.4257072122571998,0.3474562429189274,0.3106171395766161,-0.10686370259641605
93,0.9872609650132704,-0.28178183196529444,0.09467542962725842,-0.36206721917232615,-0.21019230081781054,0.19244807767654767,0.45018473777174095,-0.6093369726674644,-0.15686942752272762,-0.1698974578150166
94,0.183681357010931,0.0030848375609317134,0.9098767802316214,0.006239352374654398,-0.19195524490745858,-0.035438096348756415,-0.30823118263415755,0.20182031633800668,0.2459870126275049,-0.32857623964003213
95,0.9076836877323518,-0.36931306011250004,-0.10685306603828476,-0.05777517417740372,-0.20051183638719344,-0.10744785643624295,-0.2602969613974482,-0.10161410898947011,-0.16871230685115615,-0.16214696159195444
96,0.2964120017606275,-0.4242204705139387,0.11240027679234564,-0.5659862451664831,0.4364030842688642,0.5629872828943052,-0.4257072122571998,0.3474562429189274,0.3106171395766161,-0.10686370259641605
97,0.2964120017606275,-0.4242204705139387,0.11240027679234564,-0.5659862451664831,0.4364030842688642,0.5629872828943052,-0.4257072122571998,0.3474562429189274,0.3106171395766161,-0.10686370259641605
98,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
99,0.183681357010931,0.0030848375609317134,0.9098767802316214,0.006239352374654398,-0.19195524490745858,-0.035438096348756415,-0.30823118263415755,0.20182031633800668,0.2459870126275049,-0.32857623964003213
100,-0.07183873369308011,0.8240420842362441,0.4490020454283797,0.02528847280813923,-0.027396066470622996,-0.10968604434116201,-0.24177515646366576,0.15533955222265572,0.20667502750119263,-0.4137555458010719
101,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
102,0.28348602775964493,-0.11837682382301024,0.33889304216993593,-0.6346058098609006,-0.5025231755048521,0.17042301305022434,-0.2550753603078306,0.5302016997780796,-0.317981932880044,0.49058739456643946
103,0.28348602775964493,-0.11837682382301024,0.33889304216993593,-0.6346058098609006,-0.5025231755048521,0.17042301305022434,-0.2550753603078306,0.5302016997780796,-0.317981932880044,0.49058739456643946
104,-0.4108078124835257,-0.2764417030404653,1.0032384000526704,-0.08677561553252482,0.035996910921250444,-0.012304433466531142,0.5573372635428604,-0.604465410019783,0.009349459103744033,-0.120539528566719
105,0.26325863429184987,0.0906160657081373,1.1114052758971646,-0.29805269262026796,-0.20163570933807579,0.26445783776403425,0.4022505165350314,-0.3059025473399875,0.2578298919559333,-0.33632673586309425
106,-0.07183873369308011,0.8240420842362441,0.4490020454283797,0.02528847280813923,-0.027396066470622996,-0.10968604434116201,-0.24177515646366576,0.15533955222265572,0.20667502750119263,-0.4137555458010719
107,-0.2964062089568496,-0.6121526504028222,0.2507683454895051,-0.5857343035788051,-0.0962890493077131,-0.0004264132838166416,0.6600205230152326,-0.49295830463383483,0.006434796270400477,0.015153630127518063
108,0.9076836877323518,-0.36931306011250004,-0.10685306603828476,-0.05777517417740372,-0.20051183638719344,-0.10744785643624295,-0.2602969613974482,-0.10161410898947011,-0.16871230685115615,-0.16214696159195444
109,-0.6315035769417795,0.12127336812528464,-0.4116348849792802,-0.2623931381503979,0.0779505935597397,-0.374570295389013,0.015994850016535143,-0.03171620507119151,-0.044720068184340295,-0.062275179810459616
110,0.9076836877323518,-0.36931306011250004,-0.10685306603828476,-0.05777517417740372,-0.20051183638719344,-0.10744785643624295,-0.2602969613974482,-0.10161410898947011,-0.16871230685115615,-0.16214696159195444
111,0.9076836877323518,-0.36931306011250004,-0.10685306603828476,-0.05777517417740372,-0.20051183638719344,-0.10744785643624295,-0.2602969613974482,-0.10161410898947011,-0.16871230685115615,-0.16214696159195444
112,0.183681357010931,0.0030848375609317134,0.9098767802316214,0.006239352374654398,-0.19195524490745858,-0.035438096348756415,-0.30823118263415755,0.20182031633800668,0.2459870126275049,-0.32857623964003213
113,0.04256286983359587,0.48833113687388713,-0.3034680091347858,-0.473670215238141,-0.1596820266995866,-0.09780802415844757,-0.13909189699129385,0.26684665760860404,0.20376036466784905,-0.27806238710683484
114,-0.2964062089568496,-0.6121526504028222,0.2507683454895051,-0.5857343035788051,-0.0962890493077131,-0.0004264132838166416,0.6600205230152326,-0.49295830463383483,0.006434796270400477,0.015153630127518063
115,-0.49038508976444456,-0.36397293118767077,0.8017099043871272,0.21751642946239752,0.04567737535186756,-0.31220036757932174,-0.1531444356263286,-0.09674254634178882,-0.002493420224684526,-0.11278903234365678
116,-0.5926572930826499,-0.7639037667372421,-0.19866041517043323,0.22483650000915714,-0.5506474017577552,0.3280603636510232,-0.026138063896809085,-0.014987599442477314,0.13362014729206012,0.03527489542256717
117,-0.6663279031875369,0.5445155436348472,0.5423636652494283,-0.06772649509904008,0.20055608935808608,-0.08655238145893665,0.6237932897133524,-0.6509461741351341,-0.029962526022568152,-0.20571883472775895
118,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
119,0.6521635970283406,0.45164418656281247,-0.5677278008415266,-0.038726053743918895,-0.03595265795035784,-0.18169580442864855,-0.19384093522695636,-0.14809487310482117,-0.20802429197746833,-0.24732626775299424
120,-0.8481773837866609,0.0570534799380702,-0.6595351499736753,0.24388562044264198,-0.3860882233209195,0.25381241565861756,0.040317962273682784,-0.061468363557828344,0.09430816216574785,-0.04990441073847272
121,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
122,0.26325863429184987,0.0906160657081373,1.1114052758971646,-0.29805269262026796,-0.20163570933807579,0.26445783776403425,0.4022505165350314,-0.3059025473399875,0.2578298919559333,-0.33632673586309425
123,-0.6315035769417795,0.12127336812528464,-0.4116348849792802,-0.2623931381503979,0.0779505935597397,-0.374570295389013,0.015994850016535143,-0.03171620507119151,-0.044720068184340295,-0.062275179810459616
124,-0.2980771677338291,-0.7037470111153356,0.20576189661339453,-0.6590012130736626,0.6643552400975734,0.5861209457765307,0.43986123391981835,-0.45882948343886243,0.07397958605285529,0.101173008476897
125,1.1140976141603391,-0.3467674065029713,0.05410402263265009,-0.029205463220883236,0.019046582087663397,0.13866190947744345,1.0803992724460092,0.028318307317333802,-0.23540973528293965,-0.21302214701962782
126,-0.1712405185867603,-0.7687325856530123,0.16519048961878618,-0.3261394571222197,0.8935941230030473,0.5323347775774264,1.0700757685940865,0.17882579654593567,-0.0045607217073567454,0.058048319272285785
127,-0.006858389190123393,1.1258225983618648,0.8320168575954027,-0.4208900463760578,-0.2153585012696701,0.38419297898789495,0.41917910555947846,-0.1355090334012139,-0.34253637584458413,0.26196443348810017
128,-0.8627743165646231,0.27130276591648533,-0.4780488334721956,0.10199914625336719,-0.5643701936893495,0.4477955048748838,-0.00920947487236218,0.15540591449629637,-0.4667461205084576,0.6335660647737617
129,0.37598927904154644,-0.33668924236673303,0.3139287724578888,-0.8702782901614056,0.4267226198382471,0.8628832170070959,0.2847744869119893,-0.1602666207590669,0.3224600189050446,-0.11461419881947832
130,-0.962578987313337,0.3927644273004272,0.09293490458948997,0.7428443084889221,-0.25380226309195586,0.24193439547590304,-0.062365297198689156,-0.1729754689437767,0.09722282499909138,-0.18559756943270975
131,-0.8481773837866609,0.0570534799380702,-0.6595351499736753,0.24388562044264198,-0.3860882233209195,0.25381241565861756,0.040317962273682784,-0.061468363557828344,0.09430816216574785,-0.04990441073847272
132,0.04089191105661639,0.39673677616137376,-0.3484744580108964,-0.5469371247329984,0.6009622627057,0.4887393349018997,-0.3592511860867081,0.30097547880357645,0.27130515445030395,-0.1920430087574559
133,0.9076836877323518,-0.36931306011250004,-0.10685306603828476,-0.05777517417740372,-0.20051183638719344,-0.10744785643624295,-0.2602969613974482,-0.10161410898947011,-0.16871230685115615,-0.16214696159195444
134,1.0691137200797747,-0.28595418094413905,-0.14109933196846264,0.12014149593424177,-0.12769641045674118,-0.3107924957731188,-0.19305790607700418,-0.20465907435508504,0.4810222961254177,0.5088366114805449
135,-0.6207394900983663,0.30040438023745153,0.2552573137131662,0.49616039635246784,1.2001197260994634,0.14631287528951548,0.3233668361230172,0.5285607907226307,-0.05280092332875397,-0.15507364935992898
136,-0.8498483425636405,-0.03454088077444314,-0.7045415988497858,0.17061871094778455,0.37455606608436703,0.8403597747189647,-0.17984132682173148,-0.027339542362855955,0.16185295194820268,0.03611496761090619
137,0.3630633050405637,-0.030845595675804728,0.540421537835479,-0.938897854855823,-0.5122036399354692,0.4703189471630149,0.45540633886135834,0.0224788361000855,-0.30613905355161547,0.482836898343377
138,-0.37765444501474793,-0.7912782392625411,0.004233400947851343,-0.3547091680787402,0.6740357045281905,0.28622501166373987,-0.27062046524937095,0.04889338023913191,0.062136706724426755,0.1089235046999592
139,-0.6315035769417795,0.12127336812528464,-0.4116348849792802,-0.2623931381503979,0.0779505935597397,-0.374570295389013,0.015994850016535143,-0.03171620507119151,-0.044720068184340295,-0.062275179810459616
140,0.183681357010931,0.0030848375609317134,0.9098767802316214,0.006239352374654398,-0.19195524490745858,-0.035438096348756415,-0.30823118263415755,0.20182031633800668,0.2459870126275049,-0.32857623964003213
141,0.12214014711451472,0.5758623650210928,-0.10193951346924268,-0.7779622602330634,-0.16936249113020374,0.20208790995434314,0.5713898021778953,-0.24087620606939023,0.2156032439962776,-0.28581288332989696
142,-0.37598348623776845,-0.6996838785500278,0.04923984982396187,-0.2814422585838827,-0.08660858487709598,-0.30032234739660735,-0.050461176153956705,0.014764559044159516,-0.005408083058028054,0.022904126350580287
